200	64
 0	-15.51014195800860662	-0.00000000000000000
 1	-2.02453261969271336	-0.00000000000000000
 2	-0.43335056459592286	-0.00000000000000000
 3	-0.10316390876969271	-0.00000000000000000
 4	-0.02505265275292356	-0.00000000000000000
 5	-0.00623028024851522	-0.00000000000000000
 6	-0.00167395603495091	-0.00000000000000000
 7	-0.00048476915695091	-0.00000000000000000
 8	-0.00014090753501224	-0.00000000000000000
 9	-0.00004244805638475	-0.00000000000000000
10	-0.00001300519270400	-0.00000000000000000
11	-0.00000414746896189	-0.00000000000000000
12	-0.00000130681222538	-0.00000000000000000
13	-0.00000039264722695	-0.00000000000000000
14	-0.00000011942999465	-0.00000000000000000
15	-0.00000003604381094	-0.00000000000000000
16	-0.00000001085661412	-0.00000000000000000
17	-0.00000000324888501	-0.00000000000000000
18	-0.00000000097299244	-0.00000000000000000
19	-0.00000000029603031	-0.00000000000000000
20	-0.00000000009096442	-0.00000000000000000
21	-0.00000000002795831	-0.00000000000000000
22	-0.00000000000879770	-0.00000000000000000
23	-0.00000000000277234	-0.00000000000000000
24	-0.00000000000086295	-0.00000000000000000
25	-0.00000000000027494	-0.00000000000000000
26	-0.00000000000008705	-0.00000000000000000
27	-0.00000000000002729	-0.00000000000000000
28	-0.00000000000000853	-0.00000000000000000
29	-0.00000000000000266	-0.00000000000000000
30	-0.00000000000000083	-0.00000000000000000
31	-0.00000000000000028	-0.00000000000000000
32	-0.00000000000000016	-0.00000000000000000
33	-0.00000000000000027	-0.00000000000000000
34	-0.00000000000000079	-0.00000000000000000
35	-0.00000000000000255	-0.00000000000000000
36	-0.00000000000000842	-0.00000000000000000
37	-0.00000000000002724	-0.00000000000000000
38	-0.00000000000008975	-0.00000000000000000
39	-0.00000000000030111	-0.00000000000000000
40	-0.00000000000100142	-0.00000000000000000
41	-0.00000000000320413	-0.00000000000000000
42	-0.00000000001036099	-0.00000000000000000
43	-0.00000000003391367	-0.00000000000000000
44	-0.00000000010964105	-0.00000000000000000
45	-0.00000000035462417	-0.00000000000000000
46	-0.00000000114243225	-0.00000000000000000
47	-0.00000000373394318	-0.00000000000000000
48	-0.00000001183120919	-0.00000000000000000
49	-0.00000003726704306	-0.00000000000000000
50	-0.00000011597278409	-0.00000000000000000
51	-0.00000036153015497	-0.00000000000000000
52	-0.00000115038593615	-0.00000000000000000
